fecha,dia_semana,hora,tipo_tramite,personas_en_fila,ventanillas_abiertas,tiempo_espera_min
2026-04-10,Martes,11,Certificado,76,5,20.2
2026-01-22,Viernes,11,Pasaporte,96,6,27.0
2026-01-17,Miércoles,17,Pasaporte,26,2,20.0
2026-04-13,Jueves,12,Licencia,118,5,33.6
2026-03-26,Miércoles,9,Licencia,52,3,31.33
2026-01-24,Lunes,10,Pasaporte,94,3,49.33
2026-01-20,Jueves,17,Pasaporte,40,4,15.0
2026-02-14,Martes,8,Impuestos,70,6,28.67
2026-03-27,Jueves,13,Pasaporte,119,3,47.67
2026-02-10,Jueves,9,Certificado,65,4,30.25
2026-02-20,Viernes,15,Licencia,9,4,22.25
2026-01-29,Miércoles,16,Carnet,16,3,21.33
2026-03-06,Martes,7,Impuestos,30,2,27.0
2026-01-25,Lunes,7,Carnet,18,4,22.5
2026-02-19,Miércoles,17,Carnet,16,5,12.2
2026-02-19,Jueves,17,Pasaporte,35,2,30.5
2026-01-21,Lunes,13,Carnet,126,2,82.0
2026-03-29,Martes,8,Carnet,81,5,21.2
2026-01-17,Lunes,16,Impuestos,37,5,26.4
2026-03-25,Miércoles,17,Impuestos,30,5,12.0
2026-02-03,Viernes,17,Carnet,12,6,21.0
2026-04-10,Lunes,14,Pasaporte,102,6,33.0
2026-02-24,Lunes,15,Carnet,29,2,23.5
2026-04-30,Jueves,16,Licencia,21,3,26.0
2026-03-01,Jueves,11,Carnet,42,2,41.0
2026-01-07,Miércoles,16,Carnet,28,4,25.0
2026-04-09,Miércoles,7,Carnet,39,4,19.75
2026-02-23,Lunes,7,Certificado,33,4,22.25
2026-01-15,Martes,12,Pasaporte,64,6,27.67
2026-01-11,Jueves,15,Impuestos,11,3,12.67
2026-04-25,Viernes,11,Certificado,62,5,24.4
2026-02-28,Lunes,7,Pasaporte,9,4,18.25
2026-03-19,Miércoles,17,Carnet,11,5,9.2
2026-02-24,Lunes,13,Impuestos,62,3,33.67
2026-01-15,Viernes,10,Certificado,76,4,33.0
2026-03-11,Viernes,10,Impuestos,84,2,58.0
2026-01-28,Viernes,13,Licencia,95,3,44.67
2026-03-19,Lunes,13,Impuestos,83,4,33.75
2026-01-27,Miércoles,7,Impuestos,31,3,23.33
2026-03-18,Martes,17,Licencia,25,2,24.5
2026-04-01,Viernes,12,Impuestos,88,2,58.0
2026-03-17,Jueves,13,Certificado,136,4,51.0
2026-01-02,Jueves,12,Pasaporte,103,4,41.75
2026-03-01,Jueves,14,Carnet,86,6,24.33
2026-02-21,Lunes,7,Pasaporte,10,5,18.0
2026-04-06,Miércoles,15,Impuestos,28,4,21.0
2026-03-28,Viernes,14,Carnet,63,3,31.0
2026-03-14,Viernes,13,Impuestos,113,2,70.5
2026-01-31,Viernes,13,Licencia,128,3,59.67
2026-01-13,Viernes,13,Carnet,87,3,37.0
2026-01-23,Miércoles,9,Pasaporte,89,5,35.8
2026-02-23,Lunes,16,Carnet,22,4,21.5
2026-03-06,Jueves,15,Impuestos,39,5,19.8
2026-04-07,Martes,14,Impuestos,96,5,29.2
2026-02-06,Martes,7,Licencia,39,4,28.75
2026-02-19,Martes,16,Licencia,31,5,24.2
2026-03-21,Viernes,10,Certificado,48,6,15.0
2026-04-04,Martes,13,Certificado,62,4,27.5
2026-03-22,Viernes,14,Impuestos,71,4,22.75
2026-03-12,Miércoles,15,Pasaporte,17,3,24.67
2026-01-23,Miércoles,14,Licencia,85,4,30.25
2026-04-25,Jueves,7,Pasaporte,18,6,22.0
2026-03-29,Jueves,16,Certificado,33,3,21.0
2026-03-24,Martes,8,Pasaporte,91,6,30.17
2026-03-01,Viernes,8,Impuestos,40,2,38.0
2026-04-21,Viernes,13,Licencia,69,5,26.8
2026-04-02,Jueves,16,Licencia,39,2,38.5
2026-02-07,Viernes,13,Impuestos,65,4,33.25
2026-02-24,Viernes,8,Licencia,46,3,28.33
2026-04-03,Martes,9,Pasaporte,63,5,27.6
2026-04-12,Miércoles,14,Licencia,86,4,29.5
2026-02-28,Miércoles,14,Impuestos,91,4,37.75
2026-02-12,Viernes,14,Licencia,93,6,28.5
2026-04-08,Lunes,9,Pasaporte,49,6,22.17
2026-04-23,Miércoles,12,Pasaporte,132,4,47.0
2026-03-14,Miércoles,17,Pasaporte,24,5,23.8
2026-04-06,Jueves,9,Carnet,49,6,22.17
2026-03-23,Martes,10,Certificado,41,3,27.67
2026-01-02,Jueves,11,Certificado,63,6,27.5
2026-04-26,Viernes,9,Carnet,62,3,35.67
2026-02-18,Martes,14,Impuestos,81,6,33.5
2026-04-25,Martes,13,Carnet,61,2,45.5
2026-01-27,Martes,10,Carnet,49,4,20.25
2026-03-05,Martes,14,Carnet,132,2,78.0
2026-03-27,Viernes,7,Licencia,30,2,30.0
2026-02-04,Lunes,15,Impuestos,39,6,13.5
2026-03-14,Martes,15,Pasaporte,20,3,19.67
2026-01-30,Viernes,14,Carnet,82,2,54.0
2026-01-12,Viernes,10,Carnet,86,2,52.0
2026-01-08,Jueves,10,Licencia,54,3,38.0
2026-03-10,Jueves,7,Licencia,25,2,23.5
2026-02-26,Viernes,8,Certificado,70,3,31.33
2026-01-28,Viernes,16,Impuestos,36,4,14.0
2026-04-21,Viernes,8,Certificado,86,5,28.2
2026-04-07,Viernes,14,Carnet,60,4,33.0
2026-03-05,Viernes,17,Carnet,16,4,24.0
2026-03-24,Miércoles,11,Carnet,56,6,21.33
2026-03-28,Lunes,15,Pasaporte,37,4,28.25
2026-03-04,Jueves,7,Pasaporte,25,6,24.17
2026-01-23,Lunes,8,Impuestos,88,5,31.6
2026-02-13,Lunes,17,Pasaporte,39,3,24.0
2026-01-28,Viernes,11,Impuestos,72,4,33.0
2026-01-14,Viernes,17,Pasaporte,24,6,15.0
2026-02-11,Martes,9,Certificado,52,5,20.4
2026-03-26,Viernes,9,Impuestos,60,6,30.0
2026-04-10,Miércoles,11,Carnet,54,4,33.5
2026-01-19,Jueves,11,Carnet,61,4,30.25
2026-02-24,Jueves,16,Licencia,30,5,11.0
2026-02-22,Lunes,12,Pasaporte,77,5,28.4
2026-01-27,Lunes,17,Carnet,21,4,21.25
2026-02-24,Martes,13,Certificado,101,6,27.83
2026-03-06,Martes,14,Pasaporte,95,2,54.5
2026-02-11,Jueves,14,Impuestos,135,5,33.0
2026-02-01,Lunes,11,Licencia,78,6,30.0
2026-01-08,Jueves,17,Carnet,26,4,22.5
2026-01-15,Jueves,14,Pasaporte,77,2,53.5
2026-04-22,Viernes,9,Licencia,77,4,30.25
2026-02-26,Viernes,10,Certificado,60,6,23.0
2026-04-15,Lunes,11,Carnet,84,2,51.0
2026-04-20,Miércoles,12,Impuestos,117,3,49.0
2026-01-30,Miércoles,14,Carnet,106,4,37.5
2026-03-19,Jueves,7,Impuestos,13,2,24.5
2026-04-14,Viernes,14,Carnet,66,6,17.0
2026-01-03,Viernes,16,Impuestos,32,2,31.0
2026-02-06,Viernes,16,Licencia,26,2,20.0
2026-03-13,Viernes,8,Impuestos,74,3,31.67
2026-03-20,Miércoles,17,Impuestos,17,2,26.5
2026-02-27,Martes,9,Certificado,81,4,27.25
2026-02-13,Jueves,14,Certificado,127,5,30.4
2026-02-07,Martes,7,Carnet,29,2,19.5
2026-02-24,Viernes,9,Impuestos,56,3,33.67
2026-03-25,Viernes,17,Pasaporte,17,6,18.83
2026-01-25,Lunes,9,Licencia,53,4,23.25
2026-03-10,Lunes,16,Carnet,7,3,18.33
2026-04-22,Miércoles,12,Pasaporte,89,3,40.67
2026-02-24,Lunes,11,Pasaporte,54,3,34.0
2026-04-23,Jueves,14,Pasaporte,75,5,20.0
2026-02-18,Martes,7,Pasaporte,33,5,23.6
2026-04-09,Martes,13,Certificado,135,2,74.5
2026-04-27,Martes,16,Licencia,38,2,29.0
2026-05-01,Jueves,14,Pasaporte,137,4,49.25
2026-01-27,Jueves,8,Carnet,91,6,31.17
2026-03-07,Lunes,8,Impuestos,100,5,25.0
2026-04-13,Miércoles,13,Carnet,111,2,71.5
2026-04-18,Lunes,8,Impuestos,67,4,28.75
2026-04-23,Lunes,14,Pasaporte,62,4,30.5
2026-04-19,Martes,10,Certificado,51,6,13.5
2026-01-20,Lunes,9,Certificado,84,5,22.8
2026-04-13,Viernes,10,Impuestos,95,4,39.75
2026-04-16,Viernes,9,Pasaporte,66,3,32.0
2026-04-05,Martes,17,Licencia,16,4,12.0
2026-03-05,Miércoles,10,Certificado,59,5,27.8
2026-02-11,Jueves,7,Licencia,6,4,6.5
2026-04-05,Viernes,9,Impuestos,98,5,25.6
2026-04-08,Lunes,16,Licencia,38,3,22.67
2026-02-14,Lunes,10,Impuestos,45,5,16.0
2026-03-01,Viernes,13,Licencia,128,5,34.6
2026-02-09,Miércoles,14,Certificado,120,4,39.0
2026-02-16,Viernes,16,Pasaporte,11,5,22.2
2026-01-17,Martes,10,Licencia,72,3,33.0
2026-04-06,Viernes,8,Licencia,85,5,31.0
2026-02-01,Miércoles,10,Impuestos,56,3,32.67
2026-03-27,Martes,16,Carnet,38,6,19.33
2026-02-24,Jueves,12,Licencia,78,6,19.0
2026-04-12,Lunes,10,Pasaporte,51,2,34.5
2026-01-21,Jueves,13,Carnet,101,2,70.5
2026-01-25,Jueves,17,Certificado,30,5,17.0
2026-02-03,Viernes,15,Carnet,33,2,29.5
2026-02-13,Viernes,9,Impuestos,56,4,34.0
2026-03-26,Lunes,8,Carnet,82,4,33.5
2026-02-24,Lunes,17,Pasaporte,6,6,10.0
2026-02-28,Martes,8,Carnet,47,6,21.83
2026-02-09,Viernes,14,Pasaporte,115,6,26.17
2026-02-20,Lunes,15,Pasaporte,17,3,17.67
2026-04-04,Viernes,12,Certificado,127,6,30.17
2026-03-09,Viernes,7,Pasaporte,39,4,21.75
2026-02-17,Martes,9,Certificado,46,3,27.33
2026-05-01,Lunes,16,Impuestos,32,3,23.67
2026-02-07,Jueves,13,Carnet,126,5,45.2
2026-01-18,Viernes,11,Carnet,40,2,33.0
2026-01-27,Martes,16,Pasaporte,9,2,22.5
2026-03-03,Martes,9,Impuestos,88,3,46.33
2026-02-20,Lunes,16,Pasaporte,17,3,21.67
2026-02-05,Viernes,9,Pasaporte,97,5,27.4
2026-01-27,Lunes,14,Licencia,78,4,34.5
2026-03-08,Martes,11,Impuestos,73,2,56.5
2026-02-08,Martes,8,Licencia,74,6,31.33
2026-04-23,Miércoles,12,Licencia,94,2,64.0
2026-03-22,Jueves,14,Carnet,114,6,29.0
2026-01-29,Martes,15,Impuestos,11,2,21.5
2026-04-18,Miércoles,13,Carnet,113,2,64.5
2026-04-26,Jueves,11,Carnet,80,6,28.33
2026-02-15,Martes,8,Certificado,40,2,40.0
2026-03-05,Lunes,10,Impuestos,77,5,28.4
2026-03-13,Lunes,16,Certificado,29,6,21.83
2026-01-14,Lunes,16,Pasaporte,11,6,9.83
2026-02-16,Miércoles,16,Impuestos,31,5,12.2
2026-04-20,Jueves,14,Impuestos,133,6,28.17
2026-03-27,Lunes,7,Carnet,18,6,13.0
2026-01-13,Jueves,11,Carnet,98,5,24.6
2026-02-15,Miércoles,17,Impuestos,27,4,18.75
2026-04-11,Martes,7,Pasaporte,25,5,18.0
2026-03-13,Martes,15,Impuestos,25,5,21.0
2026-04-20,Miércoles,8,Carnet,61,4,27.25
2026-01-13,Viernes,8,Impuestos,80,5,31.0
2026-03-23,Miércoles,9,Impuestos,88,5,28.6
2026-02-14,Martes,12,Carnet,116,4,39.0
2026-01-03,Viernes,8,Certificado,52,6,22.67
2026-02-07,Viernes,15,Licencia,39,3,30.0
2026-01-26,Miércoles,8,Pasaporte,45,6,24.5
2026-04-02,Martes,12,Impuestos,128,4,49.0
2026-01-14,Miércoles,11,Pasaporte,79,6,20.17
2026-02-26,Miércoles,7,Licencia,20,6,12.33
2026-03-05,Martes,10,Impuestos,93,3,43.0
2026-03-24,Martes,10,Licencia,49,2,38.5
2026-04-20,Viernes,16,Certificado,35,5,25.0
2026-03-14,Viernes,10,Impuestos,66,3,39.0
2026-04-06,Jueves,11,Carnet,85,4,34.25
2026-02-16,Lunes,10,Pasaporte,60,6,26.0
2026-02-11,Lunes,10,Certificado,90,6,24.0
2026-04-01,Viernes,14,Pasaporte,128,4,40.0
2026-04-03,Miércoles,12,Certificado,130,3,62.33
2026-04-18,Jueves,7,Certificado,34,6,24.67
2026-02-25,Viernes,8,Licencia,50,2,44.0
2026-04-25,Miércoles,12,Licencia,121,3,47.33
2026-04-03,Viernes,11,Impuestos,76,4,24.0
2026-02-25,Miércoles,9,Certificado,65,3,40.67
2026-03-31,Viernes,17,Certificado,24,4,18.0
2026-02-22,Lunes,9,Certificado,89,6,29.83
2026-01-07,Viernes,12,Licencia,135,2,74.5
2026-03-09,Viernes,13,Pasaporte,80,3,38.67
2026-04-17,Miércoles,9,Licencia,41,5,16.2
2026-01-13,Jueves,13,Impuestos,133,5,44.6
2026-01-18,Miércoles,12,Pasaporte,83,2,55.5
2026-04-01,Martes,13,Carnet,92,5,25.4
2026-02-21,Miércoles,10,Impuestos,54,4,20.5
2026-04-07,Viernes,8,Licencia,73,4,23.25
2026-03-13,Lunes,7,Certificado,28,2,24.0
2026-01-02,Lunes,7,Certificado,25,5,19.0
2026-03-14,Viernes,12,Impuestos,68,3,33.67
2026-01-24,Martes,15,Certificado,18,4,12.5
2026-02-17,Viernes,16,Pasaporte,16,5,13.2
2026-04-15,Viernes,14,Licencia,63,6,16.5
2026-04-14,Miércoles,11,Pasaporte,99,4,32.75
2026-03-17,Martes,15,Certificado,15,2,27.5
2026-01-20,Jueves,16,Licencia,26,5,22.2
2026-03-27,Miércoles,15,Pasaporte,9,4,14.25
2026-01-31,Miércoles,14,Licencia,84,5,22.8
2026-04-28,Miércoles,14,Certificado,135,2,74.5
2026-03-14,Viernes,16,Pasaporte,39,6,23.5
2026-02-06,Miércoles,12,Impuestos,77,5,26.4
2026-02-21,Lunes,13,Impuestos,108,2,74.0
2026-01-14,Miércoles,12,Impuestos,131,5,43.2
2026-04-11,Martes,11,Licencia,89,2,50.5
2026-02-09,Lunes,16,Certificado,39,3,28.0
2026-01-04,Miércoles,7,Certificado,24,5,15.8
2026-01-07,Viernes,17,Carnet,32,6,15.33
2026-03-29,Martes,7,Pasaporte,18,2,28.0
2026-04-02,Martes,12,Certificado,69,3,43.0
2026-03-23,Martes,16,Licencia,5,2,19.5
2026-04-29,Martes,11,Impuestos,40,3,28.33
2026-04-16,Martes,10,Pasaporte,63,5,18.6
2026-03-18,Viernes,10,Carnet,79,4,37.75
2026-01-27,Jueves,17,Impuestos,22,5,9.4
2026-02-18,Miércoles,11,Certificado,93,3,51.0
2026-01-02,Martes,17,Pasaporte,30,2,34.0
2026-01-10,Jueves,17,Licencia,12,2,16.0
2026-01-24,Jueves,15,Carnet,25,3,21.33
2026-03-10,Lunes,11,Licencia,58,6,22.67
2026-02-20,Martes,10,Pasaporte,100,2,70.0
2026-03-08,Lunes,7,Pasaporte,35,5,15.0
2026-01-05,Martes,13,Impuestos,83,2,48.5
2026-03-20,Viernes,12,Licencia,116,3,57.67
2026-03-26,Lunes,15,Certificado,17,3,20.67
2026-01-02,Miércoles,9,Impuestos,61,4,25.25
2026-01-26,Martes,17,Carnet,8,5,18.6
2026-03-06,Miércoles,8,Impuestos,54,3,29.0
2026-01-04,Viernes,14,Pasaporte,68,3,36.67
2026-01-19,Lunes,15,Impuestos,25,2,20.5
2026-03-08,Miércoles,15,Carnet,6,6,11.0
2026-01-05,Lunes,9,Impuestos,97,2,60.5
2026-01-01,Martes,16,Licencia,8,5,9.6
2026-03-14,Viernes,15,Impuestos,9,2,24.5
2026-02-06,Jueves,17,Certificado,29,5,17.8
2026-02-02,Jueves,12,Certificado,118,5,32.6
2026-04-23,Martes,12,Impuestos,88,3,43.33
2026-02-02,Miércoles,9,Pasaporte,63,2,49.5
2026-01-06,Jueves,14,Pasaporte,112,6,30.67
2026-04-18,Jueves,17,Impuestos,27,3,26.0
2026-02-28,Miércoles,14,Carnet,116,5,42.2
2026-02-11,Martes,17,Pasaporte,30,3,21.0
2026-04-02,Jueves,10,Certificado,76,3,41.33
2026-04-21,Jueves,13,Pasaporte,107,4,37.75
2026-03-02,Viernes,8,Impuestos,74,5,28.8
2026-01-07,Jueves,10,Certificado,53,4,23.25
2026-02-25,Martes,9,Impuestos,100,5,25.0
2026-03-14,Jueves,17,Certificado,16,4,13.0
2026-04-11,Jueves,10,Pasaporte,49,5,24.8
2026-04-22,Viernes,9,Certificado,88,5,32.6
2026-03-09,Lunes,17,Licencia,7,2,10.5
2026-01-02,Miércoles,7,Pasaporte,26,2,28.0
2026-04-06,Miércoles,9,Certificado,53,4,20.25
2026-04-27,Miércoles,12,Pasaporte,134,5,46.8
2026-02-07,Martes,11,Pasaporte,46,6,17.67
2026-02-23,Martes,8,Certificado,74,6,30.33
2026-03-12,Lunes,17,Pasaporte,35,4,20.75
2026-04-27,Jueves,14,Impuestos,72,2,45.0
2026-02-18,Jueves,14,Certificado,81,2,56.5
2026-03-15,Viernes,9,Carnet,68,2,54.0
2026-04-24,Martes,12,Pasaporte,70,4,24.5
2026-03-21,Lunes,11,Pasaporte,83,5,25.6
2026-03-23,Viernes,12,Impuestos,97,2,64.5
2026-01-03,Miércoles,16,Pasaporte,31,3,26.33
2026-03-07,Miércoles,11,Pasaporte,73,2,56.5
2026-01-07,Jueves,17,Impuestos,20,4,18.0
2026-02-13,Miércoles,7,Certificado,22,5,11.4
2026-01-05,Viernes,9,Licencia,95,6,20.83
2026-02-08,Jueves,13,Licencia,85,5,34.0
2026-03-30,Miércoles,17,Certificado,22,5,19.4
2026-04-20,Miércoles,13,Carnet,112,4,37.0
2026-03-12,Lunes,10,Impuestos,71,4,30.75
2026-04-28,Lunes,17,Pasaporte,10,4,10.5
2026-04-14,Miércoles,8,Licencia,55,2,37.5
2026-01-20,Lunes,16,Licencia,20,2,17.0
2026-04-05,Viernes,12,Impuestos,139,2,78.5
2026-03-22,Lunes,12,Pasaporte,73,6,20.17
2026-01-26,Lunes,8,Impuestos,51,2,32.5
2026-04-12,Lunes,17,Impuestos,19,3,12.33
2026-02-11,Martes,17,Impuestos,38,3,32.67
2026-03-19,Jueves,9,Pasaporte,70,4,23.5
2026-03-06,Miércoles,7,Pasaporte,10,3,14.33
2026-04-23,Martes,15,Pasaporte,17,2,15.5
2026-04-19,Viernes,12,Carnet,89,3,46.67
2026-03-18,Jueves,13,Carnet,124,4,42.0
2026-04-16,Miércoles,12,Carnet,90,6,20.0
2026-04-07,Jueves,9,Carnet,44,2,29.0
2026-04-26,Lunes,7,Licencia,32,2,35.0
2026-02-10,Viernes,16,Carnet,28,6,11.67
2026-04-04,Miércoles,12,Impuestos,117,4,49.25
2026-02-08,Martes,14,Certificado,100,6,27.67
2026-01-22,Jueves,7,Carnet,27,5,24.4
2026-04-29,Martes,13,Pasaporte,119,5,42.8
2026-04-05,Miércoles,13,Impuestos,113,2,65.5
2026-04-22,Lunes,17,Impuestos,14,5,18.8
2026-04-12,Martes,17,Licencia,16,3,15.33
2026-01-03,Miércoles,13,Pasaporte,120,3,53.0
2026-01-03,Viernes,14,Carnet,110,3,50.67
2026-01-30,Jueves,10,Impuestos,71,6,31.83
2026-04-20,Lunes,9,Licencia,71,2,51.5
2026-02-11,Martes,14,Certificado,137,4,43.25
2026-05-01,Lunes,14,Carnet,87,5,37.4
2026-03-22,Viernes,9,Licencia,61,4,33.25
2026-03-18,Miércoles,9,Pasaporte,73,4,33.25
2026-02-17,Jueves,16,Carnet,35,2,22.5
2026-02-23,Miércoles,10,Impuestos,53,4,25.25
2026-04-11,Martes,11,Pasaporte,75,4,33.75
2026-02-11,Martes,17,Impuestos,19,6,15.17
2026-03-14,Jueves,14,Pasaporte,62,4,23.5
2026-03-21,Jueves,12,Certificado,70,6,31.67
2026-04-26,Martes,11,Carnet,44,5,25.8
2026-04-02,Martes,9,Pasaporte,63,2,51.5
2026-03-23,Viernes,7,Pasaporte,25,4,26.25
2026-04-11,Viernes,11,Certificado,60,5,27.0
2026-01-26,Miércoles,17,Licencia,17,6,10.83
2026-04-05,Martes,10,Impuestos,73,6,26.17
2026-02-24,Martes,7,Carnet,24,4,17.0
2026-01-04,Jueves,7,Pasaporte,31,2,31.5
2026-02-27,Viernes,17,Impuestos,29,6,14.83
2026-04-08,Miércoles,12,Pasaporte,73,4,37.25
2026-04-01,Viernes,16,Pasaporte,34,4,18.5
2026-02-11,Viernes,7,Impuestos,12,2,21.0
2026-02-17,Jueves,9,Carnet,60,5,17.0
2026-02-20,Miércoles,9,Carnet,60,6,16.0
2026-03-14,Martes,16,Impuestos,7,6,7.17
2026-01-09,Viernes,8,Pasaporte,48,3,24.0
2026-05-01,Miércoles,10,Licencia,45,4,27.25
2026-02-22,Viernes,12,Licencia,68,5,30.6
2026-03-09,Martes,13,Impuestos,110,3,43.67
2026-01-21,Martes,8,Licencia,88,4,34.0
2026-03-24,Martes,17,Impuestos,40,2,26.0
2026-01-06,Martes,7,Certificado,19,3,15.33
2026-02-10,Viernes,12,Carnet,109,5,26.8
2026-03-05,Lunes,7,Pasaporte,31,6,12.17
2026-03-17,Lunes,7,Carnet,18,3,26.0
2026-03-31,Jueves,8,Pasaporte,77,4,29.25
2026-01-20,Miércoles,15,Certificado,5,6,14.83
2026-02-17,Viernes,15,Carnet,29,3,20.67
2026-02-12,Lunes,10,Carnet,60,4,32.0
2026-02-27,Martes,7,Pasaporte,33,6,22.5
2026-01-15,Martes,7,Certificado,29,2,25.5
2026-04-05,Miércoles,11,Impuestos,93,3,45.0
2026-01-07,Martes,17,Certificado,19,6,16.17
2026-01-04,Miércoles,11,Pasaporte,40,3,23.33
2026-03-05,Viernes,13,Pasaporte,101,5,37.2
2026-04-28,Martes,14,Licencia,121,6,34.17
2026-03-20,Viernes,8,Licencia,96,2,53.0
2026-04-20,Jueves,7,Impuestos,22,2,25.0
2026-04-04,Miércoles,16,Pasaporte,15,2,13.5
2026-03-24,Miércoles,10,Impuestos,67,4,23.75
2026-03-25,Miércoles,7,Pasaporte,24,2,20.0
2026-02-03,Jueves,14,Pasaporte,86,2,48.0
2026-01-02,Viernes,8,Certificado,45,3,34.0
2026-02-04,Lunes,11,Pasaporte,41,6,26.83
2026-01-28,Lunes,8,Impuestos,65,5,18.0
2026-02-25,Viernes,14,Licencia,112,3,42.33
2026-03-26,Jueves,8,Pasaporte,89,4,36.25
2026-04-13,Martes,11,Impuestos,41,4,21.25
2026-04-14,Viernes,7,Impuestos,7,6,19.17
2026-04-12,Miércoles,10,Licencia,85,2,56.5
2026-03-18,Miércoles,12,Carnet,118,5,33.6
2026-04-03,Miércoles,15,Impuestos,39,3,28.0
2026-01-23,Miércoles,16,Carnet,30,4,26.5
2026-01-19,Miércoles,17,Impuestos,36,6,24.0
2026-01-12,Miércoles,16,Impuestos,21,3,22.0
2026-02-27,Viernes,15,Pasaporte,15,2,22.5
2026-03-18,Martes,12,Impuestos,129,3,52.0
2026-01-11,Viernes,13,Licencia,74,6,18.33
2026-03-15,Martes,7,Carnet,21,6,13.5
2026-03-04,Viernes,8,Impuestos,60,4,32.0
2026-01-29,Martes,16,Impuestos,27,5,13.4
2026-01-20,Jueves,10,Pasaporte,85,2,50.5
2026-04-28,Jueves,8,Carnet,84,4,33.0
2026-04-16,Lunes,10,Licencia,74,2,48.0
2026-01-04,Lunes,11,Licencia,47,3,25.67
2026-02-02,Jueves,14,Licencia,75,5,31.0
2026-03-31,Miércoles,16,Pasaporte,24,4,23.0
2026-02-08,Viernes,13,Certificado,139,6,43.17
2026-01-06,Miércoles,17,Carnet,36,2,38.0
2026-01-04,Viernes,11,Licencia,84,5,33.8
2026-02-24,Jueves,16,Licencia,27,5,10.4
2026-03-04,Lunes,8,Pasaporte,70,4,24.5
2026-04-03,Miércoles,17,Pasaporte,11,5,19.2
2026-03-19,Viernes,14,Impuestos,64,4,30.0
2026-01-28,Martes,16,Certificado,31,2,20.5
2026-04-21,Lunes,17,Certificado,6,6,20.0
2026-01-24,Viernes,14,Licencia,95,6,32.83
2026-02-02,Martes,16,Impuestos,12,6,22.0
2026-02-07,Jueves,9,Licencia,42,4,25.5
2026-03-29,Jueves,9,Impuestos,93,2,57.5
2026-02-01,Lunes,7,Carnet,29,3,26.67
2026-01-24,Martes,10,Impuestos,61,6,30.17
2026-04-14,Martes,8,Certificado,46,3,24.33
2026-03-14,Jueves,7,Licencia,33,5,22.6
2026-04-01,Jueves,15,Impuestos,28,6,12.67
2026-01-05,Lunes,11,Licencia,67,6,29.17
2026-01-12,Jueves,11,Certificado,96,4,44.0
2026-04-28,Lunes,10,Pasaporte,98,3,40.67
2026-01-12,Viernes,16,Carnet,16,3,24.33
2026-03-13,Viernes,11,Impuestos,70,2,45.0
2026-01-15,Martes,15,Carnet,7,3,13.33
2026-01-18,Viernes,13,Licencia,61,4,21.25
2026-01-15,Miércoles,15,Pasaporte,22,6,8.67
2026-02-10,Martes,10,Impuestos,95,5,30.0
2026-03-03,Jueves,14,Certificado,87,2,53.5
2026-03-23,Martes,17,Certificado,39,2,28.5
2026-01-19,Viernes,8,Pasaporte,70,6,18.67
2026-02-01,Miércoles,17,Impuestos,31,4,19.75
2026-01-08,Lunes,13,Pasaporte,65,4,33.25
2026-03-27,Martes,12,Impuestos,110,5,34.0
2026-03-20,Viernes,15,Certificado,31,3,22.33
2026-02-06,Jueves,14,Licencia,69,5,18.8
2026-03-13,Miércoles,8,Carnet,85,3,34.33
2026-02-20,Viernes,11,Certificado,69,4,31.25
2026-02-11,Jueves,11,Certificado,94,5,38.8
2026-03-30,Lunes,15,Impuestos,13,5,17.6
2026-02-13,Miércoles,15,Carnet,38,6,13.33
2026-04-30,Miércoles,11,Carnet,95,4,35.75
2026-04-27,Miércoles,10,Pasaporte,76,3,41.33
2026-04-16,Miércoles,12,Certificado,126,5,38.2
2026-02-24,Miércoles,17,Pasaporte,17,6,11.83
2026-03-29,Martes,17,Impuestos,28,6,19.67
2026-03-16,Martes,15,Pasaporte,16,2,22.0
2026-03-18,Miércoles,17,Pasaporte,26,3,28.67
2026-02-20,Viernes,14,Carnet,94,6,34.67
2026-01-19,Lunes,11,Impuestos,78,2,52.0
2026-04-15,Martes,15,Carnet,30,2,22.0
2026-04-29,Viernes,14,Certificado,118,6,32.67
2026-02-23,Jueves,10,Certificado,57,2,46.5
2026-01-14,Lunes,14,Pasaporte,115,5,38.0
2026-04-01,Lunes,7,Registro Civil,12,4,8
2026-04-01,Lunes,8,Registro Civil,35,3,18
2026-04-01,Lunes,9,Registro Civil,48,3,25
2026-04-01,Lunes,10,Registro Civil,52,2,34
2026-04-01,Lunes,11,Registro Civil,40,3,22
2026-04-01,Lunes,12,Registro Civil,65,2,45
2026-04-01,Lunes,13,Registro Civil,58,2,39
2026-04-01,Lunes,14,Registro Civil,30,4,14
2026-04-01,Lunes,15,Registro Civil,20,4,10
2026-04-01,Lunes,16,Registro Civil,15,5,7
2026-04-01,Lunes,17,Registro Civil,10,5,5
